; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852723,"CurrentTimeLocal","Wed Sep 23 11:18:43 2020","Hostname","taurusml22","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000125
; "Time_ContextDestroy [ms]", 5.1e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.003216,21.2264,0.056955,0.236475,1.637952,1.652247,0.116523,0.094401,25.024635,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.004064,0.035302,0.045543,0.222389,0.532822,1.592631,0.115602,0.001877,2.550648,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.000221,0.031919,0.03991,0.101811,0.490236,1.596034,0.114955,0.001752,2.377291,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.000213,0.031247,0.039552,0.101412,0.485954,1.596272,0.115475,0.00181,2.372346,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.000223,0.030838,0.03928,0.100471,0.519783,1.545376,0.115036,0.001777,2.35319,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.000227,0.030763,0.039179,0.114629,0.535121,1.545929,0.115468,0.001806,2.383536,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.000233,0.030745,0.038834,0.100073,0.396862,1.59271,0.115418,0.00175,2.277023,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.000213,0.030433,0.038993,0.100923,0.401433,1.538859,0.11569,0.001861,2.228812,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.000201,0.030099,0.038362,0.100655,0.39875,1.590081,0.115461,0.00178,2.275777,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.000197,0.030329,0.038964,0.11415,0.527207,1.589133,0.115727,0.001822,2.417926,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.000205,0.030395,0.038513,0.101164,0.37622,1.591365,0.115678,0.001849,2.255793,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.000211,0.029993,0.038799,0.100432,0.55194,1.587017,0.115394,0.001852,2.42603,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.000213,0.030208,0.038712,0.100865,0.527569,1.543017,0.11545,0.001701,2.358118,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.000205,0.030095,0.038581,0.100606,0.396098,1.543326,0.115377,0.00183,2.226513,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.00019,0.030268,0.038269,0.099971,0.403475,1.589321,0.115623,0.00174,2.279283,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.000205,0.030103,0.038379,0.10037,0.403961,1.545118,0.115436,0.001823,2.235778,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.000189,0.029872,0.038396,0.099978,0.400601,1.594843,0.115182,0.001736,2.28119,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.000208,0.030037,0.038176,0.100981,0.550721,1.594591,0.115357,0.001838,2.432293,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.000217,0.030279,0.038197,0.101056,0.525599,1.543239,0.115175,0.001697,2.355851,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.000203,0.029979,0.038532,0.099737,0.542306,1.588442,0.115467,0.001837,2.416897,2041200,0,2025000,1.2987409565e-16,0
